Unnamed: 0,speaker_path,listener_path_pos,listener_path_neg
1601,NoXI/060_2016-04-14_Nottingham/Expert_video/29,NoXI/060_2016-04-14_Nottingham/Novice_video/29,NoXI/047_2016-04-07_Nottingham/Novice_video/32
1602,NoXI/060_2016-04-14_Nottingham/Expert_video/30,NoXI/060_2016-04-14_Nottingham/Novice_video/30,NoXI/051_2016-04-12_Nottingham/Novice_video/4
1603,NoXI/060_2016-04-14_Nottingham/Expert_video/31,NoXI/060_2016-04-14_Nottingham/Novice_video/31,NoXI/049_2016-04-12_Nottingham/Novice_video/10
1604,NoXI/060_2016-04-14_Nottingham/Expert_video/32,NoXI/060_2016-04-14_Nottingham/Novice_video/32,NoXI/030_2016-04-06_Nottingham/Novice_video/4
1605,NoXI/060_2016-04-14_Nottingham/Expert_video/33,NoXI/060_2016-04-14_Nottingham/Novice_video/33,NoXI/051_2016-04-12_Nottingham/Novice_video/20
1606,NoXI/060_2016-04-14_Nottingham/Expert_video/34,NoXI/060_2016-04-14_Nottingham/Novice_video/34,NoXI/062_2016-04-14_Nottingham/Novice_video/23
1607,NoXI/060_2016-04-14_Nottingham/Expert_video/35,NoXI/060_2016-04-14_Nottingham/Novice_video/35,NoXI/060_2016-04-14_Nottingham/Novice_video/28
1608,NoXI/060_2016-04-14_Nottingham/Expert_video/36,NoXI/060_2016-04-14_Nottingham/Novice_video/36,NoXI/062_2016-04-14_Nottingham/Novice_video/3
1609,NoXI/060_2016-04-14_Nottingham/Expert_video/37,NoXI/060_2016-04-14_Nottingham/Novice_video/37,NoXI/050_2016-04-12_Nottingham/Novice_video/5
1610,NoXI/060_2016-04-14_Nottingham/Expert_video/38,NoXI/060_2016-04-14_Nottingham/Novice_video/38,NoXI/033_2016-04-07_Nottingham/Novice_video/24
1611,NoXI/060_2016-04-14_Nottingham/Expert_video/39,NoXI/060_2016-04-14_Nottingham/Novice_video/39,NoXI/033_2016-04-07_Nottingham/Novice_video/12
1612,NoXI/060_2016-04-14_Nottingham/Expert_video/40,NoXI/060_2016-04-14_Nottingham/Novice_video/40,NoXI/050_2016-04-12_Nottingham/Novice_video/41
1613,NoXI/060_2016-04-14_Nottingham/Expert_video/41,NoXI/060_2016-04-14_Nottingham/Novice_video/41,NoXI/037_2016-04-07_Nottingham/Novice_video/20
1614,NoXI/060_2016-04-14_Nottingham/Expert_video/42,NoXI/060_2016-04-14_Nottingham/Novice_video/42,NoXI/050_2016-04-12_Nottingham/Novice_video/6
1615,NoXI/060_2016-04-14_Nottingham/Expert_video/43,NoXI/060_2016-04-14_Nottingham/Novice_video/43,NoXI/041_2016-04-07_Nottingham/Novice_video/8
1616,NoXI/060_2016-04-14_Nottingham/Expert_video/44,NoXI/060_2016-04-14_Nottingham/Novice_video/44,NoXI/062_2016-04-14_Nottingham/Novice_video/22
1617,NoXI/060_2016-04-14_Nottingham/Expert_video/45,NoXI/060_2016-04-14_Nottingham/Novice_video/45,NoXI/055_2016-04-14_Nottingham/Novice_video/29
1618,NoXI/060_2016-04-14_Nottingham/Expert_video/46,NoXI/060_2016-04-14_Nottingham/Novice_video/46,NoXI/029_2016-04-06_Nottingham/Novice_video/16
1619,NoXI/060_2016-04-14_Nottingham/Expert_video/47,NoXI/060_2016-04-14_Nottingham/Novice_video/47,NoXI/032_2016-04-07_Nottingham/Novice_video/13
1620,NoXI/060_2016-04-14_Nottingham/Expert_video/48,NoXI/060_2016-04-14_Nottingham/Novice_video/48,NoXI/050_2016-04-12_Nottingham/Novice_video/44
1621,NoXI/060_2016-04-14_Nottingham/Expert_video/49,NoXI/060_2016-04-14_Nottingham/Novice_video/49,NoXI/030_2016-04-06_Nottingham/Novice_video/13
1622,NoXI/060_2016-04-14_Nottingham/Expert_video/50,NoXI/060_2016-04-14_Nottingham/Novice_video/50,NoXI/055_2016-04-14_Nottingham/Novice_video/6
1623,NoXI/060_2016-04-14_Nottingham/Expert_video/51,NoXI/060_2016-04-14_Nottingham/Novice_video/51,NoXI/044_2016-04-07_Nottingham/Novice_video/29
1624,NoXI/060_2016-04-14_Nottingham/Expert_video/52,NoXI/060_2016-04-14_Nottingham/Novice_video/52,NoXI/062_2016-04-14_Nottingham/Novice_video/28
1625,NoXI/060_2016-04-14_Nottingham/Expert_video/53,NoXI/060_2016-04-14_Nottingham/Novice_video/53,NoXI/041_2016-04-07_Nottingham/Novice_video/20
1626,NoXI/060_2016-04-14_Nottingham/Expert_video/54,NoXI/060_2016-04-14_Nottingham/Novice_video/54,NoXI/042_2016-04-07_Nottingham/Novice_video/22
1627,NoXI/060_2016-04-14_Nottingham/Expert_video/55,NoXI/060_2016-04-14_Nottingham/Novice_video/55,NoXI/047_2016-04-07_Nottingham/Novice_video/21
1628,NoXI/060_2016-04-14_Nottingham/Expert_video/56,NoXI/060_2016-04-14_Nottingham/Novice_video/56,NoXI/062_2016-04-14_Nottingham/Novice_video/41
1629,NoXI/060_2016-04-14_Nottingham/Expert_video/57,NoXI/060_2016-04-14_Nottingham/Novice_video/57,NoXI/045_2016-04-07_Nottingham/Novice_video/1
1630,NoXI/061_2016-04-14_Nottingham/Expert_video/1,NoXI/061_2016-04-14_Nottingham/Novice_video/1,NoXI/039_2016-04-07_Nottingham/Novice_video/11
1631,NoXI/061_2016-04-14_Nottingham/Expert_video/2,NoXI/061_2016-04-14_Nottingham/Novice_video/2,NoXI/058_2016-04-14_Nottingham/Novice_video/45
1632,NoXI/061_2016-04-14_Nottingham/Expert_video/3,NoXI/061_2016-04-14_Nottingham/Novice_video/3,NoXI/061_2016-04-14_Nottingham/Novice_video/4
1633,NoXI/061_2016-04-14_Nottingham/Expert_video/4,NoXI/061_2016-04-14_Nottingham/Novice_video/4,NoXI/050_2016-04-12_Nottingham/Novice_video/36
1634,NoXI/061_2016-04-14_Nottingham/Expert_video/5,NoXI/061_2016-04-14_Nottingham/Novice_video/5,NoXI/055_2016-04-14_Nottingham/Novice_video/5
1635,NoXI/061_2016-04-14_Nottingham/Expert_video/6,NoXI/061_2016-04-14_Nottingham/Novice_video/6,NoXI/065_2016-04-14_Nottingham/Novice_video/18
1636,NoXI/061_2016-04-14_Nottingham/Expert_video/7,NoXI/061_2016-04-14_Nottingham/Novice_video/7,NoXI/062_2016-04-14_Nottingham/Novice_video/2
1637,NoXI/061_2016-04-14_Nottingham/Expert_video/8,NoXI/061_2016-04-14_Nottingham/Novice_video/8,UDIVA/talk/035040/FC2/22
1638,NoXI/061_2016-04-14_Nottingham/Expert_video/9,NoXI/061_2016-04-14_Nottingham/Novice_video/9,UDIVA/animal/128129/FC2/18
1639,NoXI/061_2016-04-14_Nottingham/Expert_video/10,NoXI/061_2016-04-14_Nottingham/Novice_video/10,NoXI/055_2016-04-14_Nottingham/Novice_video/20
1640,NoXI/061_2016-04-14_Nottingham/Expert_video/11,NoXI/061_2016-04-14_Nottingham/Novice_video/11,NoXI/055_2016-04-14_Nottingham/Novice_video/28
1641,NoXI/061_2016-04-14_Nottingham/Expert_video/12,NoXI/061_2016-04-14_Nottingham/Novice_video/12,UDIVA/talk/188189/FC2/18
1642,NoXI/061_2016-04-14_Nottingham/Expert_video/13,NoXI/061_2016-04-14_Nottingham/Novice_video/13,NoXI/054_2016-04-12_Nottingham/Novice_video/11
1643,NoXI/061_2016-04-14_Nottingham/Expert_video/14,NoXI/061_2016-04-14_Nottingham/Novice_video/14,NoXI/036_2016-04-07_Nottingham/Novice_video/7
1644,NoXI/061_2016-04-14_Nottingham/Expert_video/15,NoXI/061_2016-04-14_Nottingham/Novice_video/15,NoXI/063_2016-04-14_Nottingham/Novice_video/2
1645,NoXI/061_2016-04-14_Nottingham/Expert_video/16,NoXI/061_2016-04-14_Nottingham/Novice_video/16,NoXI/065_2016-04-14_Nottingham/Novice_video/25
1646,NoXI/061_2016-04-14_Nottingham/Expert_video/17,NoXI/061_2016-04-14_Nottingham/Novice_video/17,NoXI/047_2016-04-07_Nottingham/Novice_video/5
1647,NoXI/061_2016-04-14_Nottingham/Expert_video/18,NoXI/061_2016-04-14_Nottingham/Novice_video/18,NoXI/047_2016-04-07_Nottingham/Novice_video/15
1648,NoXI/061_2016-04-14_Nottingham/Expert_video/19,NoXI/061_2016-04-14_Nottingham/Novice_video/19,NoXI/065_2016-04-14_Nottingham/Novice_video/14
1649,NoXI/061_2016-04-14_Nottingham/Expert_video/20,NoXI/061_2016-04-14_Nottingham/Novice_video/20,NoXI/030_2016-04-06_Nottingham/Novice_video/10
1650,NoXI/061_2016-04-14_Nottingham/Expert_video/21,NoXI/061_2016-04-14_Nottingham/Novice_video/21,NoXI/046_2016-04-07_Nottingham/Novice_video/5
1651,NoXI/061_2016-04-14_Nottingham/Expert_video/22,NoXI/061_2016-04-14_Nottingham/Novice_video/22,NoXI/044_2016-04-07_Nottingham/Novice_video/12
1652,NoXI/061_2016-04-14_Nottingham/Expert_video/23,NoXI/061_2016-04-14_Nottingham/Novice_video/23,NoXI/038_2016-04-07_Nottingham/Novice_video/8
1653,NoXI/061_2016-04-14_Nottingham/Expert_video/24,NoXI/061_2016-04-14_Nottingham/Novice_video/24,UDIVA/animal/123188/FC2/31
1654,NoXI/061_2016-04-14_Nottingham/Expert_video/25,NoXI/061_2016-04-14_Nottingham/Novice_video/25,NoXI/036_2016-04-07_Nottingham/Novice_video/10
1655,NoXI/061_2016-04-14_Nottingham/Expert_video/26,NoXI/061_2016-04-14_Nottingham/Novice_video/26,NoXI/051_2016-04-12_Nottingham/Novice_video/26
1656,NoXI/061_2016-04-14_Nottingham/Expert_video/27,NoXI/061_2016-04-14_Nottingham/Novice_video/27,NoXI/058_2016-04-14_Nottingham/Novice_video/20
1657,NoXI/061_2016-04-14_Nottingham/Expert_video/28,NoXI/061_2016-04-14_Nottingham/Novice_video/28,NoXI/058_2016-04-14_Nottingham/Novice_video/49
1658,NoXI/061_2016-04-14_Nottingham/Expert_video/29,NoXI/061_2016-04-14_Nottingham/Novice_video/29,NoXI/051_2016-04-12_Nottingham/Novice_video/10
1659,NoXI/061_2016-04-14_Nottingham/Expert_video/30,NoXI/061_2016-04-14_Nottingham/Novice_video/30,NoXI/062_2016-04-14_Nottingham/Novice_video/30
1660,NoXI/061_2016-04-14_Nottingham/Expert_video/31,NoXI/061_2016-04-14_Nottingham/Novice_video/31,NoXI/047_2016-04-07_Nottingham/Novice_video/25
1661,NoXI/061_2016-04-14_Nottingham/Expert_video/32,NoXI/061_2016-04-14_Nottingham/Novice_video/32,NoXI/063_2016-04-14_Nottingham/Novice_video/1
1662,NoXI/061_2016-04-14_Nottingham/Expert_video/33,NoXI/061_2016-04-14_Nottingham/Novice_video/33,NoXI/062_2016-04-14_Nottingham/Novice_video/31
1663,NoXI/061_2016-04-14_Nottingham/Expert_video/34,NoXI/061_2016-04-14_Nottingham/Novice_video/34,UDIVA/animal/051076/FC2/25
1664,NoXI/061_2016-04-14_Nottingham/Expert_video/35,NoXI/061_2016-04-14_Nottingham/Novice_video/35,NoXI/058_2016-04-14_Nottingham/Novice_video/16
1665,NoXI/061_2016-04-14_Nottingham/Expert_video/36,NoXI/061_2016-04-14_Nottingham/Novice_video/36,NoXI/062_2016-04-14_Nottingham/Novice_video/2
1666,NoXI/061_2016-04-14_Nottingham/Expert_video/37,NoXI/061_2016-04-14_Nottingham/Novice_video/37,NoXI/062_2016-04-14_Nottingham/Novice_video/29
1667,NoXI/061_2016-04-14_Nottingham/Expert_video/38,NoXI/061_2016-04-14_Nottingham/Novice_video/38,NoXI/051_2016-04-12_Nottingham/Novice_video/21
1668,NoXI/061_2016-04-14_Nottingham/Expert_video/39,NoXI/061_2016-04-14_Nottingham/Novice_video/39,NoXI/054_2016-04-12_Nottingham/Novice_video/26
1669,NoXI/061_2016-04-14_Nottingham/Expert_video/40,NoXI/061_2016-04-14_Nottingham/Novice_video/40,NoXI/063_2016-04-14_Nottingham/Novice_video/17
1670,NoXI/061_2016-04-14_Nottingham/Expert_video/41,NoXI/061_2016-04-14_Nottingham/Novice_video/41,NoXI/032_2016-04-07_Nottingham/Novice_video/13
1671,NoXI/061_2016-04-14_Nottingham/Expert_video/42,NoXI/061_2016-04-14_Nottingham/Novice_video/42,NoXI/055_2016-04-14_Nottingham/Novice_video/3
1672,NoXI/047_2016-04-07_Nottingham/Expert_video/1,NoXI/047_2016-04-07_Nottingham/Novice_video/1,NoXI/055_2016-04-14_Nottingham/Novice_video/20
1673,NoXI/047_2016-04-07_Nottingham/Expert_video/2,NoXI/047_2016-04-07_Nottingham/Novice_video/2,NoXI/054_2016-04-12_Nottingham/Novice_video/6
1674,NoXI/047_2016-04-07_Nottingham/Expert_video/3,NoXI/047_2016-04-07_Nottingham/Novice_video/3,NoXI/062_2016-04-14_Nottingham/Novice_video/19
1675,NoXI/047_2016-04-07_Nottingham/Expert_video/4,NoXI/047_2016-04-07_Nottingham/Novice_video/4,NoXI/062_2016-04-14_Nottingham/Novice_video/33
1676,NoXI/047_2016-04-07_Nottingham/Expert_video/5,NoXI/047_2016-04-07_Nottingham/Novice_video/5,NoXI/062_2016-04-14_Nottingham/Novice_video/28
1677,NoXI/047_2016-04-07_Nottingham/Expert_video/6,NoXI/047_2016-04-07_Nottingham/Novice_video/6,NoXI/036_2016-04-07_Nottingham/Novice_video/2
1678,NoXI/047_2016-04-07_Nottingham/Expert_video/7,NoXI/047_2016-04-07_Nottingham/Novice_video/7,NoXI/065_2016-04-14_Nottingham/Novice_video/44
1679,NoXI/047_2016-04-07_Nottingham/Expert_video/8,NoXI/047_2016-04-07_Nottingham/Novice_video/8,NoXI/058_2016-04-14_Nottingham/Novice_video/41
1680,NoXI/047_2016-04-07_Nottingham/Expert_video/9,NoXI/047_2016-04-07_Nottingham/Novice_video/9,UDIVA/animal/040090/FC2/24
1681,NoXI/047_2016-04-07_Nottingham/Expert_video/10,NoXI/047_2016-04-07_Nottingham/Novice_video/10,NoXI/038_2016-04-07_Nottingham/Novice_video/15
1682,NoXI/047_2016-04-07_Nottingham/Expert_video/11,NoXI/047_2016-04-07_Nottingham/Novice_video/11,NoXI/062_2016-04-14_Nottingham/Novice_video/39
1683,NoXI/047_2016-04-07_Nottingham/Expert_video/12,NoXI/047_2016-04-07_Nottingham/Novice_video/12,NoXI/054_2016-04-12_Nottingham/Novice_video/39
1684,NoXI/047_2016-04-07_Nottingham/Expert_video/13,NoXI/047_2016-04-07_Nottingham/Novice_video/13,NoXI/029_2016-04-06_Nottingham/Novice_video/13
1685,NoXI/047_2016-04-07_Nottingham/Expert_video/14,NoXI/047_2016-04-07_Nottingham/Novice_video/14,NoXI/041_2016-04-07_Nottingham/Novice_video/13
1686,NoXI/047_2016-04-07_Nottingham/Expert_video/15,NoXI/047_2016-04-07_Nottingham/Novice_video/15,NoXI/045_2016-04-07_Nottingham/Novice_video/14
1687,NoXI/047_2016-04-07_Nottingham/Expert_video/16,NoXI/047_2016-04-07_Nottingham/Novice_video/16,NoXI/062_2016-04-14_Nottingham/Novice_video/30
1688,NoXI/047_2016-04-07_Nottingham/Expert_video/17,NoXI/047_2016-04-07_Nottingham/Novice_video/17,NoXI/058_2016-04-14_Nottingham/Novice_video/2
1689,NoXI/047_2016-04-07_Nottingham/Expert_video/18,NoXI/047_2016-04-07_Nottingham/Novice_video/18,NoXI/058_2016-04-14_Nottingham/Novice_video/46
1690,NoXI/047_2016-04-07_Nottingham/Expert_video/19,NoXI/047_2016-04-07_Nottingham/Novice_video/19,UDIVA/animal/030079/FC2/5
1691,NoXI/047_2016-04-07_Nottingham/Expert_video/20,NoXI/047_2016-04-07_Nottingham/Novice_video/20,NoXI/037_2016-04-07_Nottingham/Novice_video/10
1692,NoXI/047_2016-04-07_Nottingham/Expert_video/21,NoXI/047_2016-04-07_Nottingham/Novice_video/21,NoXI/033_2016-04-07_Nottingham/Novice_video/1
1693,NoXI/047_2016-04-07_Nottingham/Expert_video/22,NoXI/047_2016-04-07_Nottingham/Novice_video/22,NoXI/062_2016-04-14_Nottingham/Novice_video/41
1694,NoXI/047_2016-04-07_Nottingham/Expert_video/23,NoXI/047_2016-04-07_Nottingham/Novice_video/23,UDIVA/animal/051076/FC2/26
1695,NoXI/047_2016-04-07_Nottingham/Expert_video/24,NoXI/047_2016-04-07_Nottingham/Novice_video/24,NoXI/047_2016-04-07_Nottingham/Novice_video/23
1696,NoXI/047_2016-04-07_Nottingham/Expert_video/25,NoXI/047_2016-04-07_Nottingham/Novice_video/25,NoXI/062_2016-04-14_Nottingham/Novice_video/6
1697,NoXI/047_2016-04-07_Nottingham/Expert_video/26,NoXI/047_2016-04-07_Nottingham/Novice_video/26,NoXI/061_2016-04-14_Nottingham/Novice_video/1
1698,NoXI/047_2016-04-07_Nottingham/Expert_video/27,NoXI/047_2016-04-07_Nottingham/Novice_video/27,NoXI/049_2016-04-12_Nottingham/Novice_video/36
1699,NoXI/047_2016-04-07_Nottingham/Expert_video/28,NoXI/047_2016-04-07_Nottingham/Novice_video/28,NoXI/026_2016-04-06_Nottingham/Novice_video/6
1700,NoXI/047_2016-04-07_Nottingham/Expert_video/29,NoXI/047_2016-04-07_Nottingham/Novice_video/29,NoXI/062_2016-04-14_Nottingham/Novice_video/38
1701,NoXI/047_2016-04-07_Nottingham/Expert_video/30,NoXI/047_2016-04-07_Nottingham/Novice_video/30,NoXI/038_2016-04-07_Nottingham/Novice_video/20
1702,NoXI/047_2016-04-07_Nottingham/Expert_video/31,NoXI/047_2016-04-07_Nottingham/Novice_video/31,NoXI/062_2016-04-14_Nottingham/Novice_video/42
1703,NoXI/047_2016-04-07_Nottingham/Expert_video/32,NoXI/047_2016-04-07_Nottingham/Novice_video/32,NoXI/062_2016-04-14_Nottingham/Novice_video/1
1704,NoXI/047_2016-04-07_Nottingham/Expert_video/33,NoXI/047_2016-04-07_Nottingham/Novice_video/33,NoXI/062_2016-04-14_Nottingham/Novice_video/25
1705,NoXI/047_2016-04-07_Nottingham/Expert_video/34,NoXI/047_2016-04-07_Nottingham/Novice_video/34,NoXI/037_2016-04-07_Nottingham/Novice_video/1
1706,NoXI/047_2016-04-07_Nottingham/Expert_video/35,NoXI/047_2016-04-07_Nottingham/Novice_video/35,NoXI/050_2016-04-12_Nottingham/Novice_video/28
1707,NoXI/047_2016-04-07_Nottingham/Expert_video/36,NoXI/047_2016-04-07_Nottingham/Novice_video/36,NoXI/030_2016-04-06_Nottingham/Novice_video/14
1708,NoXI/047_2016-04-07_Nottingham/Expert_video/37,NoXI/047_2016-04-07_Nottingham/Novice_video/37,NoXI/065_2016-04-14_Nottingham/Novice_video/12
1709,NoXI/047_2016-04-07_Nottingham/Expert_video/38,NoXI/047_2016-04-07_Nottingham/Novice_video/38,NoXI/033_2016-04-07_Nottingham/Novice_video/17
1710,NoXI/047_2016-04-07_Nottingham/Expert_video/39,NoXI/047_2016-04-07_Nottingham/Novice_video/39,NoXI/047_2016-04-07_Nottingham/Novice_video/13
1711,NoXI/047_2016-04-07_Nottingham/Expert_video/40,NoXI/047_2016-04-07_Nottingham/Novice_video/40,NoXI/065_2016-04-14_Nottingham/Novice_video/12
1712,NoXI/047_2016-04-07_Nottingham/Expert_video/41,NoXI/047_2016-04-07_Nottingham/Novice_video/41,NoXI/062_2016-04-14_Nottingham/Novice_video/29
1713,NoXI/047_2016-04-07_Nottingham/Expert_video/42,NoXI/047_2016-04-07_Nottingham/Novice_video/42,NoXI/027_2016-04-06_Nottingham/Novice_video/2
1714,NoXI/047_2016-04-07_Nottingham/Expert_video/43,NoXI/047_2016-04-07_Nottingham/Novice_video/43,NoXI/061_2016-04-14_Nottingham/Novice_video/2
1715,NoXI/046_2016-04-07_Nottingham/Expert_video/1,NoXI/046_2016-04-07_Nottingham/Novice_video/1,NoXI/048_2016-04-12_Nottingham/Novice_video/16
1716,NoXI/046_2016-04-07_Nottingham/Expert_video/2,NoXI/046_2016-04-07_Nottingham/Novice_video/2,NoXI/053_2016-04-12_Nottingham/Novice_video/1
1717,NoXI/046_2016-04-07_Nottingham/Expert_video/3,NoXI/046_2016-04-07_Nottingham/Novice_video/3,NoXI/062_2016-04-14_Nottingham/Novice_video/42
1718,NoXI/046_2016-04-07_Nottingham/Expert_video/4,NoXI/046_2016-04-07_Nottingham/Novice_video/4,NoXI/047_2016-04-07_Nottingham/Novice_video/8
1719,NoXI/046_2016-04-07_Nottingham/Expert_video/5,NoXI/046_2016-04-07_Nottingham/Novice_video/5,NoXI/029_2016-04-06_Nottingham/Novice_video/11
1720,NoXI/046_2016-04-07_Nottingham/Expert_video/6,NoXI/046_2016-04-07_Nottingham/Novice_video/6,NoXI/033_2016-04-07_Nottingham/Novice_video/8
1721,NoXI/046_2016-04-07_Nottingham/Expert_video/7,NoXI/046_2016-04-07_Nottingham/Novice_video/7,NoXI/047_2016-04-07_Nottingham/Novice_video/8
1722,NoXI/046_2016-04-07_Nottingham/Expert_video/8,NoXI/046_2016-04-07_Nottingham/Novice_video/8,NoXI/047_2016-04-07_Nottingham/Novice_video/21
1723,NoXI/046_2016-04-07_Nottingham/Expert_video/9,NoXI/046_2016-04-07_Nottingham/Novice_video/9,NoXI/038_2016-04-07_Nottingham/Novice_video/13
1750,NoXI/057_2016-04-14_Nottingham/Expert_video/1,NoXI/057_2016-04-14_Nottingham/Novice_video/1,NoXI/046_2016-04-07_Nottingham/Novice_video/2
1751,NoXI/057_2016-04-14_Nottingham/Expert_video/2,NoXI/057_2016-04-14_Nottingham/Novice_video/2,NoXI/029_2016-04-06_Nottingham/Novice_video/21
1752,NoXI/057_2016-04-14_Nottingham/Expert_video/3,NoXI/057_2016-04-14_Nottingham/Novice_video/3,NoXI/061_2016-04-14_Nottingham/Novice_video/36
1753,NoXI/057_2016-04-14_Nottingham/Expert_video/4,NoXI/057_2016-04-14_Nottingham/Novice_video/4,NoXI/027_2016-04-06_Nottingham/Novice_video/17
1754,NoXI/057_2016-04-14_Nottingham/Expert_video/5,NoXI/057_2016-04-14_Nottingham/Novice_video/5,NoXI/047_2016-04-07_Nottingham/Novice_video/12
1755,NoXI/057_2016-04-14_Nottingham/Expert_video/6,NoXI/057_2016-04-14_Nottingham/Novice_video/6,NoXI/047_2016-04-07_Nottingham/Novice_video/13
1756,NoXI/057_2016-04-14_Nottingham/Expert_video/7,NoXI/057_2016-04-14_Nottingham/Novice_video/7,NoXI/041_2016-04-07_Nottingham/Novice_video/30
1757,NoXI/057_2016-04-14_Nottingham/Expert_video/8,NoXI/057_2016-04-14_Nottingham/Novice_video/8,NoXI/058_2016-04-14_Nottingham/Novice_video/9
1758,NoXI/057_2016-04-14_Nottingham/Expert_video/9,NoXI/057_2016-04-14_Nottingham/Novice_video/9,NoXI/029_2016-04-06_Nottingham/Novice_video/9
1759,NoXI/057_2016-04-14_Nottingham/Expert_video/10,NoXI/057_2016-04-14_Nottingham/Novice_video/10,NoXI/035_2016-04-07_Nottingham/Novice_video/7
1760,NoXI/057_2016-04-14_Nottingham/Expert_video/11,NoXI/057_2016-04-14_Nottingham/Novice_video/11,NoXI/038_2016-04-07_Nottingham/Novice_video/21
1761,NoXI/057_2016-04-14_Nottingham/Expert_video/12,NoXI/057_2016-04-14_Nottingham/Novice_video/12,NoXI/036_2016-04-07_Nottingham/Novice_video/8
1762,NoXI/057_2016-04-14_Nottingham/Expert_video/13,NoXI/057_2016-04-14_Nottingham/Novice_video/13,NoXI/038_2016-04-07_Nottingham/Novice_video/8
1763,NoXI/057_2016-04-14_Nottingham/Expert_video/14,NoXI/057_2016-04-14_Nottingham/Novice_video/14,NoXI/050_2016-04-12_Nottingham/Novice_video/46
1764,NoXI/057_2016-04-14_Nottingham/Expert_video/15,NoXI/057_2016-04-14_Nottingham/Novice_video/15,NoXI/047_2016-04-07_Nottingham/Novice_video/12
1765,NoXI/057_2016-04-14_Nottingham/Expert_video/16,NoXI/057_2016-04-14_Nottingham/Novice_video/16,NoXI/045_2016-04-07_Nottingham/Novice_video/39
1766,NoXI/057_2016-04-14_Nottingham/Expert_video/17,NoXI/057_2016-04-14_Nottingham/Novice_video/17,NoXI/033_2016-04-07_Nottingham/Novice_video/3
1767,NoXI/057_2016-04-14_Nottingham/Expert_video/18,NoXI/057_2016-04-14_Nottingham/Novice_video/18,NoXI/065_2016-04-14_Nottingham/Novice_video/23
1768,NoXI/057_2016-04-14_Nottingham/Expert_video/19,NoXI/057_2016-04-14_Nottingham/Novice_video/19,NoXI/055_2016-04-14_Nottingham/Novice_video/23
1769,NoXI/057_2016-04-14_Nottingham/Expert_video/20,NoXI/057_2016-04-14_Nottingham/Novice_video/20,NoXI/062_2016-04-14_Nottingham/Novice_video/15
1770,NoXI/057_2016-04-14_Nottingham/Expert_video/21,NoXI/057_2016-04-14_Nottingham/Novice_video/21,NoXI/045_2016-04-07_Nottingham/Novice_video/23
1771,NoXI/057_2016-04-14_Nottingham/Expert_video/22,NoXI/057_2016-04-14_Nottingham/Novice_video/22,NoXI/062_2016-04-14_Nottingham/Novice_video/42
1772,NoXI/057_2016-04-14_Nottingham/Expert_video/23,NoXI/057_2016-04-14_Nottingham/Novice_video/23,NoXI/058_2016-04-14_Nottingham/Novice_video/35
1773,NoXI/057_2016-04-14_Nottingham/Expert_video/24,NoXI/057_2016-04-14_Nottingham/Novice_video/24,NoXI/056_2016-04-14_Nottingham/Novice_video/12
1774,NoXI/057_2016-04-14_Nottingham/Expert_video/25,NoXI/057_2016-04-14_Nottingham/Novice_video/25,NoXI/047_2016-04-07_Nottingham/Novice_video/16
1775,NoXI/057_2016-04-14_Nottingham/Expert_video/26,NoXI/057_2016-04-14_Nottingham/Novice_video/26,NoXI/064_2016-04-14_Nottingham/Novice_video/5
1776,NoXI/057_2016-04-14_Nottingham/Expert_video/27,NoXI/057_2016-04-14_Nottingham/Novice_video/27,NoXI/033_2016-04-07_Nottingham/Novice_video/14
1777,NoXI/057_2016-04-14_Nottingham/Expert_video/28,NoXI/057_2016-04-14_Nottingham/Novice_video/28,NoXI/062_2016-04-14_Nottingham/Novice_video/24
1778,NoXI/057_2016-04-14_Nottingham/Expert_video/29,NoXI/057_2016-04-14_Nottingham/Novice_video/29,UDIVA/talk/144176/FC2/6
1779,NoXI/057_2016-04-14_Nottingham/Expert_video/30,NoXI/057_2016-04-14_Nottingham/Novice_video/30,NoXI/062_2016-04-14_Nottingham/Novice_video/11
